"Mass.Feature","Replicate.Name","Adjusted.Area"
"glycerol 3 phosphate","171023_Smp_IL2IT05um_2",310705.433548074
"glycerol 3 phosphate","171023_Smp_IL2IT05um_3",212707.848255892
"Glycerophosphocholine","171002_Smp_IL1Control_1",1141767.92375748
"Glycerophosphocholine","171002_Smp_IL1Control_2",795624.334443962
"Glycerophosphocholine","171002_Smp_IL1Control_3",1548754.04422616
"Glycerophosphocholine","171002_Smp_IL1DMB_1",806024.479776936
"Glycerophosphocholine","171002_Smp_IL1DMB_2",511666.330519235
"Glycerophosphocholine","171002_Smp_IL1DMB_3",837896.396191318
"Glycerophosphocholine","171002_Smp_IL1DMBnoBT_1",1317205.72891239
"Glycerophosphocholine","171002_Smp_IL1DMBnoBT_2",1423562.9105626
"Glycerophosphocholine","171002_Smp_IL1DSW_1",2327233.50201968
"Glycerophosphocholine","171002_Smp_IL1DSW_3",1831746.58799874
"Glycerophosphocholine","171002_Smp_IL1noBT_1",1504900.45666808
"Glycerophosphocholine","171002_Smp_IL1noBT_2",1370680.7528761
"Glycerophosphocholine","171002_Smp_IL1noBT_3",2880107.27774126
"Glycerophosphocholine","171002_Smp_IL1WBT_1",1865935.21660315
"Glycerophosphocholine","171002_Smp_IL1WBT_2",1974924.10570675
"Glycerophosphocholine","171002_Smp_IL1WBT_3",1713787.92668837
"Glycerophosphocholine","171002_Smp_IL1IT0_1",980533.012659282
"Glycerophosphocholine","171002_Smp_IL1IT0_2",1399190.68511342
"Glycerophosphocholine","171002_Smp_IL1IT0_3",930996.86842418
"Glycerophosphocholine","171009_Smp_IL1Control5um_1",12903534.2161522
"Glycerophosphocholine","171009_Smp_IL1Control5um_2",17668341.4225325
"Glycerophosphocholine","171009_Smp_IL1Control5um_3",4272487.20478938
"Glycerophosphocholine","171009_Smp_IL1DMB5um_1",9279150.71250519
"Glycerophosphocholine","171009_Smp_IL1DMB5um_2",5008927.82939732
"Glycerophosphocholine","171009_Smp_IL1DMB5um_3",10858455.8436509
"Glycerophosphocholine","171009_Smp_IL1DMBnoBT5um_1",19086117.8896179
"Glycerophosphocholine","171009_Smp_IL1DMBnoBT5um_2",12569276.7808933
"Glycerophosphocholine","171009_Smp_IL1DMBnoBT5um_3",15196802.1615773
"Glycerophosphocholine","171009_Smp_IL1DSW5um_1",20154465.7549581
"Glycerophosphocholine","171009_Smp_IL1DSW5um_2",26643837.7884343
"Glycerophosphocholine","171009_Smp_IL1DSW5um_3",39798543.2036501
"Glycerophosphocholine","171009_Smp_IL1noBT5um_1",17819360.2169383
"Glycerophosphocholine","171009_Smp_IL1noBT5um_2",22640949.9731545
"Glycerophosphocholine","171009_Smp_IL1noBT5um_3",17174325.8590317
"Glycerophosphocholine","171009_Smp_IL1WBT5um_1",2668547.11442146
"Glycerophosphocholine","171009_Smp_IL1WBT5um_2",6561545.60182801
"Glycerophosphocholine","171009_Smp_IL1WBT5um_3",4906655.4452485
"Glycerophosphocholine","171009_Smp_IL1IT05um_1",1754950.22139316
"Glycerophosphocholine","171009_Smp_IL1IT05um_2",2249801.11490885
"Glycerophosphocholine","171009_Smp_IL1IT05um_3",3155795.33955889
"Glycerophosphocholine","171016_Smp_IL2Control_1",524999.56712897
"Glycerophosphocholine","171016_Smp_IL2Control_2",784462.805503656
"Glycerophosphocholine","171016_Smp_IL2Control_3",559241.971267328
"Glycerophosphocholine","171016_Smp_IL2DMB_1",395873.311972977
"Glycerophosphocholine","171016_Smp_IL2DMB_2",447730.875584491
"Glycerophosphocholine","171016_Smp_IL2DMB_3",758726.878040862
"Glycerophosphocholine","171016_Smp_IL2DMBnoBT_1",1153608.9936049
"Glycerophosphocholine","171016_Smp_IL2DMBnoBT_2",1580116.48753042
"Glycerophosphocholine","171016_Smp_IL2DMBnoBT_3",1546068.59769681
"Glycerophosphocholine","171016_Smp_IL2DSW_1",1581818.06088409
"Glycerophosphocholine","171016_Smp_IL2DSW_2",1479679.33428483
"Glycerophosphocholine","171016_Smp_IL2DSW_3",4582675.8247634
"Glycerophosphocholine","171016_Smp_IL2noBT_1",1742037.4642688
"Glycerophosphocholine","171016_Smp_IL2noBT_2",2086937.65207877
"Glycerophosphocholine","171016_Smp_IL2noBT_3",1044259.68575513
"Glycerophosphocholine","171016_Smp_IL2WBT_1",1338027.72433673
"Glycerophosphocholine","171016_Smp_IL2WBT_2",1174556.51135914
"Glycerophosphocholine","171016_Smp_IL2WBT_3",1201200.71929633
"Glycerophosphocholine","171016_Smp_IL2IT0_1",828780.972046457
"Glycerophosphocholine","171016_Smp_IL2IT0_2",286048.823894984
"Glycerophosphocholine","171016_Smp_IL2IT0_3",144061.223637807
"Glycerophosphocholine","171023_Smp_IL2Control5um_1",11799620.3004838
"Glycerophosphocholine","171023_Smp_IL2Control5um_2",9505172.07104821
"Glycerophosphocholine","171023_Smp_IL2Control5um_3",7586603.26294527
"Glycerophosphocholine","171023_Smp_IL2DMB5um_1",10593061.8046565
"Glycerophosphocholine","171023_Smp_IL2DMB5um_2",8765384.3237386
"Glycerophosphocholine","171023_Smp_IL2DMB5um_3",19121690.5205435
"Glycerophosphocholine","171023_Smp_IL2DMBnoBT5um_1",22110471.2704754
"Glycerophosphocholine","171023_Smp_IL2DMBnoBT5um_2",34606902.6427299
"Glycerophosphocholine","171023_Smp_IL2DMBnoBT5um_3",34355481.3471097
"Glycerophosphocholine","171023_Smp_IL2DSW5um_1",44508640.4135678
"Glycerophosphocholine","171023_Smp_IL2DSW5um_2",41231342.2196475
"Glycerophosphocholine","171023_Smp_IL2DSW5um_3",69051824.0146976
"Glycerophosphocholine","171023_Smp_IL2noBT5um_1",38921256.1476138
"Glycerophosphocholine","171023_Smp_IL2noBT5um_2",57908956.4781104
"Glycerophosphocholine","171023_Smp_IL2noBT5um_3",25238116.459388
"Glycerophosphocholine","171023_Smp_IL2WBT5um_1",6925325.45748028
"Glycerophosphocholine","171023_Smp_IL2WBT5um_2",8471252.0022781
"Glycerophosphocholine","171023_Smp_IL2WBT5um_3",11001025.8622706
"Glycerophosphocholine","171023_Smp_IL2IT05um_1",8505465.28355516
"Glycerophosphocholine","171023_Smp_IL2IT05um_2",12592970.9640303
"Glycerophosphocholine","171023_Smp_IL2IT05um_3",10616934.6115062
"GMP","171002_Smp_IL1Control_1",NA
"GMP","171002_Smp_IL1Control_2",NA
"GMP","171002_Smp_IL1Control_3",NA
"GMP","171002_Smp_IL1DMB_1",NA
"GMP","171002_Smp_IL1DMB_2",NA
"GMP","171002_Smp_IL1DMB_3",NA
"GMP","171002_Smp_IL1DMBnoBT_1",NA
"GMP","171002_Smp_IL1DMBnoBT_2",NA
"GMP","171002_Smp_IL1DSW_1",NA
"GMP","171002_Smp_IL1DSW_3",22255.5773279512
"GMP","171002_Smp_IL1noBT_1",NA
"GMP","171002_Smp_IL1noBT_2",NA
"GMP","171002_Smp_IL1noBT_3",NA
"GMP","171002_Smp_IL1WBT_1",NA
"GMP","171002_Smp_IL1WBT_2",NA
"GMP","171002_Smp_IL1WBT_3",NA
"GMP","171002_Smp_IL1IT0_1",NA
"GMP","171002_Smp_IL1IT0_2",NA
"GMP","171002_Smp_IL1IT0_3",NA
"GMP","171009_Smp_IL1Control5um_1",NA
"GMP","171009_Smp_IL1Control5um_2",NA
"GMP","171009_Smp_IL1Control5um_3",NA
"GMP","171009_Smp_IL1DMB5um_1",NA
"GMP","171009_Smp_IL1DMB5um_2",NA
"GMP","171009_Smp_IL1DMB5um_3",NA
"GMP","171009_Smp_IL1DMBnoBT5um_1",NA
"GMP","171009_Smp_IL1DMBnoBT5um_2",NA
"GMP","171009_Smp_IL1DMBnoBT5um_3",NA
"GMP","171009_Smp_IL1DSW5um_1",NA
"GMP","171009_Smp_IL1DSW5um_2",28654.6012446434
"GMP","171009_Smp_IL1DSW5um_3",31279.8029148995
"GMP","171009_Smp_IL1noBT5um_1",NA
"GMP","171009_Smp_IL1noBT5um_2",NA
"GMP","171009_Smp_IL1noBT5um_3",NA
"GMP","171009_Smp_IL1WBT5um_1",NA
"GMP","171009_Smp_IL1WBT5um_2",NA
"GMP","171009_Smp_IL1WBT5um_3",NA
"GMP","171009_Smp_IL1IT05um_1",NA
"GMP","171009_Smp_IL1IT05um_2",NA
"GMP","171009_Smp_IL1IT05um_3",NA
"GMP","171016_Smp_IL2Control_1",NA
"GMP","171016_Smp_IL2Control_2",NA
"GMP","171016_Smp_IL2Control_3",NA
"GMP","171016_Smp_IL2DMB_1",NA
"GMP","171016_Smp_IL2DMB_2",NA
"GMP","171016_Smp_IL2DMB_3",NA
"GMP","171016_Smp_IL2DMBnoBT_1",NA
"GMP","171016_Smp_IL2DMBnoBT_2",NA
"GMP","171016_Smp_IL2DMBnoBT_3",NA
"GMP","171016_Smp_IL2DSW_1",NA
"GMP","171016_Smp_IL2DSW_2",5555.70668407336
"GMP","171016_Smp_IL2DSW_3",NA
"GMP","171016_Smp_IL2noBT_1",NA
"GMP","171016_Smp_IL2noBT_2",11134.5372989844
"GMP","171016_Smp_IL2noBT_3",NA
"GMP","171016_Smp_IL2WBT_1",NA
"GMP","171016_Smp_IL2WBT_2",NA
"GMP","171016_Smp_IL2WBT_3",NA
"GMP","171016_Smp_IL2IT0_1",NA
"GMP","171016_Smp_IL2IT0_2",NA
"GMP","171016_Smp_IL2IT0_3",NA
"GMP","171023_Smp_IL2Control5um_1",NA
"GMP","171023_Smp_IL2Control5um_2",NA
"GMP","171023_Smp_IL2Control5um_3",NA
"GMP","171023_Smp_IL2DMB5um_1",NA
"GMP","171023_Smp_IL2DMB5um_2",NA
"GMP","171023_Smp_IL2DMB5um_3",NA
"GMP","171023_Smp_IL2DMBnoBT5um_1",NA
"GMP","171023_Smp_IL2DMBnoBT5um_2",NA
"GMP","171023_Smp_IL2DMBnoBT5um_3",99976.1669071165
"GMP","171023_Smp_IL2DSW5um_1",4013.91435546997
"GMP","171023_Smp_IL2DSW5um_2",6652.35792305947
"GMP","171023_Smp_IL2DSW5um_3",NA
"GMP","171023_Smp_IL2noBT5um_1",NA
"GMP","171023_Smp_IL2noBT5um_2",NA
"GMP","171023_Smp_IL2noBT5um_3",NA
"GMP","171023_Smp_IL2WBT5um_1",6234.50962028743
"GMP","171023_Smp_IL2WBT5um_2",NA
"GMP","171023_Smp_IL2WBT5um_3",NA
"GMP","171023_Smp_IL2IT05um_1",NA
"GMP","171023_Smp_IL2IT05um_2",NA
"GMP","171023_Smp_IL2IT05um_3",NA
"Gonyol","171002_Smp_IL1Control_1",1601620.86615229
"Gonyol","171002_Smp_IL1Control_2",1262730.79131737
"Gonyol","171002_Smp_IL1Control_3",2286000.47552756
"Gonyol","171002_Smp_IL1DMB_1",877364.425558068
"Gonyol","171002_Smp_IL1DMB_2",878977.152305454
"Gonyol","171002_Smp_IL1DMB_3",1631830.67822435
"Gonyol","171002_Smp_IL1DMBnoBT_1",2726078.51974338
"Gonyol","171002_Smp_IL1DMBnoBT_2",2936755.83546163
"Gonyol","171002_Smp_IL1DSW_1",3198530.39254441
"Gonyol","171002_Smp_IL1DSW_3",6315953.61894332
"Gonyol","171002_Smp_IL1noBT_1",2100900.41459396
"Gonyol","171002_Smp_IL1noBT_2",1834690.45311528
"Gonyol","171002_Smp_IL1noBT_3",3594848.9016866
"Gonyol","171002_Smp_IL1WBT_1",850976.812172655
"Gonyol","171002_Smp_IL1WBT_2",1562821.3120541
"Gonyol","171002_Smp_IL1WBT_3",1847206.34130824
"Gonyol","171002_Smp_IL1IT0_1",1459783.57909457
"Gonyol","171002_Smp_IL1IT0_2",773062.919028023
"Gonyol","171002_Smp_IL1IT0_3",910571.357658209
"Gonyol","171009_Smp_IL1Control5um_1",73869316.5309604
"Gonyol","171009_Smp_IL1Control5um_2",65928941.4736625
"Gonyol","171009_Smp_IL1Control5um_3",162503295.263598
"Gonyol","171009_Smp_IL1DMB5um_1",172608224.968815
"Gonyol","171009_Smp_IL1DMB5um_2",145658233.003625
"Gonyol","171009_Smp_IL1DMB5um_3",160503482.112852
"Gonyol","171009_Smp_IL1DMBnoBT5um_1",281961476.455294
"Gonyol","171009_Smp_IL1DMBnoBT5um_2",138846945.547327
"Gonyol","171009_Smp_IL1DMBnoBT5um_3",397202132.968436
"Gonyol","171009_Smp_IL1DSW5um_1",235941874.240918
"Gonyol","171009_Smp_IL1DSW5um_2",152376639.142411
"Gonyol","171009_Smp_IL1DSW5um_3",113016851.393098
"Gonyol","171009_Smp_IL1noBT5um_1",112825399.539681
"Gonyol","171009_Smp_IL1noBT5um_2",246309882.082859
"Gonyol","171009_Smp_IL1noBT5um_3",328889380.305006
"Gonyol","171009_Smp_IL1WBT5um_1",13060283.602398
"Gonyol","171009_Smp_IL1WBT5um_2",158633809.751006
"Gonyol","171009_Smp_IL1WBT5um_3",76605889.2081013
"Gonyol","171009_Smp_IL1IT05um_1",78705717.6422656
"Gonyol","171009_Smp_IL1IT05um_2",25444975.7882938
"Gonyol","171009_Smp_IL1IT05um_3",68298613.4920313
"Gonyol","171016_Smp_IL2Control_1",1213900.75584232
"Gonyol","171016_Smp_IL2Control_2",2313782.58197968
"Gonyol","171016_Smp_IL2Control_3",1199777.13918743
"Gonyol","171016_Smp_IL2DMB_1",624755.125987514
"Gonyol","171016_Smp_IL2DMB_2",2957409.16864766
"Gonyol","171016_Smp_IL2DMB_3",1043312.1771533
"Gonyol","171016_Smp_IL2DMBnoBT_1",1991698.62011514
"Gonyol","171016_Smp_IL2DMBnoBT_2",2954194.86977839
"Gonyol","171016_Smp_IL2DMBnoBT_3",2417487.94432563
"Gonyol","171016_Smp_IL2DSW_1",2695787.42563281
"Gonyol","171016_Smp_IL2DSW_2",3393566.14559573
"Gonyol","171016_Smp_IL2DSW_3",8153563.80228476
"Gonyol","171016_Smp_IL2noBT_1",2528892.63836914
"Gonyol","171016_Smp_IL2noBT_2",3515062.31207228
"Gonyol","171016_Smp_IL2noBT_3",1639228.49697645
"Gonyol","171016_Smp_IL2WBT_1",1031027.64537402
"Gonyol","171016_Smp_IL2WBT_2",2506245.24833235
"Gonyol","171016_Smp_IL2WBT_3",2031097.93741353
"Gonyol","171016_Smp_IL2IT0_1",1772105.63232556
"Gonyol","171016_Smp_IL2IT0_2",2212999.51352668
"Gonyol","171016_Smp_IL2IT0_3",2281861.72230332
"Gonyol","171023_Smp_IL2Control5um_1",173990632.136327
"Gonyol","171023_Smp_IL2Control5um_2",247595494.458583
"Gonyol","171023_Smp_IL2Control5um_3",57291719.7703988
"Gonyol","171023_Smp_IL2DMB5um_1",45735601.1634677
"Gonyol","171023_Smp_IL2DMB5um_2",180031776.223067
"Gonyol","171023_Smp_IL2DMB5um_3",185718959.972687
"Gonyol","171023_Smp_IL2DMBnoBT5um_1",165922283.051538
"Gonyol","171023_Smp_IL2DMBnoBT5um_2",103632260.458976
"Gonyol","171023_Smp_IL2DMBnoBT5um_3",289021289.015241
"Gonyol","171023_Smp_IL2DSW5um_1",299726858.238731
"Gonyol","171023_Smp_IL2DSW5um_2",299992970.002966
"Gonyol","171023_Smp_IL2DSW5um_3",500951067.087063
"Gonyol","171023_Smp_IL2noBT5um_1",255686606.770277
"Gonyol","171023_Smp_IL2noBT5um_2",126504821.533834
"Gonyol","171023_Smp_IL2noBT5um_3",168713852.66012
"Gonyol","171023_Smp_IL2WBT5um_1",89123775.4954002
"Gonyol","171023_Smp_IL2WBT5um_2",202645700.514281
"Gonyol","171023_Smp_IL2WBT5um_3",155145987.989257
"Gonyol","171023_Smp_IL2IT05um_1",106138289.742849
"Gonyol","171023_Smp_IL2IT05um_2",101852591.721562
"Gonyol","171023_Smp_IL2IT05um_3",147566984.395606
"Guanine","171002_Smp_IL1Control_1",4354592.63323028
"Guanine","171002_Smp_IL1Control_2",4373529.29865859
"Guanine","171002_Smp_IL1Control_3",12126045.0886663
"Guanine","171002_Smp_IL1DMB_1",2261621.46016155
"Guanine","171002_Smp_IL1DMB_2",2763883.00661008
"Guanine","171002_Smp_IL1DMB_3",4253964.06015483
"Guanine","171002_Smp_IL1DMBnoBT_1",4969577.22273385
"Guanine","171002_Smp_IL1DMBnoBT_2",7991660.10264929
"Guanine","171002_Smp_IL1DSW_1",10742629.5433849
"Guanine","171002_Smp_IL1DSW_3",39430280.9955747
"Guanine","171002_Smp_IL1noBT_1",8759679.08410021
"Guanine","171002_Smp_IL1noBT_2",16601206.9788176
"Guanine","171002_Smp_IL1noBT_3",10171902.9447579
"Guanine","171002_Smp_IL1WBT_1",5229248.32745315
"Guanine","171002_Smp_IL1WBT_2",1848157.89876232
"Guanine","171002_Smp_IL1WBT_3",5972646.17096559
"Guanine","171002_Smp_IL1IT0_1",5879801.76626067
"Guanine","171002_Smp_IL1IT0_2",6227674.99747674
"Guanine","171002_Smp_IL1IT0_3",3661009.6899294
"Guanine","171009_Smp_IL1Control5um_1",202691509.059179
"Guanine","171009_Smp_IL1Control5um_2",120170999.52444
"Guanine","171009_Smp_IL1Control5um_3",470373655.973298
"Guanine","171009_Smp_IL1DMB5um_1",238956497.697475
"Guanine","171009_Smp_IL1DMB5um_2",150989624.53607
"Guanine","171009_Smp_IL1DMB5um_3",170307792.962035
"Guanine","171009_Smp_IL1DMBnoBT5um_1",545329296.767138
"Guanine","171009_Smp_IL1DMBnoBT5um_2",378289756.702586
"Guanine","171009_Smp_IL1DMBnoBT5um_3",532862697.84074
"Guanine","171009_Smp_IL1DSW5um_1",362711161.186219
"Guanine","171009_Smp_IL1DSW5um_2",342492069.990835
"Guanine","171009_Smp_IL1DSW5um_3",354244457.906003
"Guanine","171009_Smp_IL1noBT5um_1",500826688.437671
"Guanine","171009_Smp_IL1noBT5um_2",399707103.8883
"Guanine","171009_Smp_IL1noBT5um_3",543296532.426501
"Guanine","171009_Smp_IL1WBT5um_1",57085018.3029887
"Guanine","171009_Smp_IL1WBT5um_2",119530941.104647
"Guanine","171009_Smp_IL1WBT5um_3",82782028.6473728
"Guanine","171009_Smp_IL1IT05um_1",147412270.106194
"Guanine","171009_Smp_IL1IT05um_2",123567078.882537
"Guanine","171009_Smp_IL1IT05um_3",131563569.568013
"Guanine","171016_Smp_IL2Control_1",2360779.78450448
"Guanine","171016_Smp_IL2Control_2",3825275.63380174
"Guanine","171016_Smp_IL2Control_3",7090631.0205291
"Guanine","171016_Smp_IL2DMB_1",6271963.12587068
"Guanine","171016_Smp_IL2DMB_2",3376192.80051989
"Guanine","171016_Smp_IL2DMB_3",3561580.50527827
"Guanine","171016_Smp_IL2DMBnoBT_1",5032829.99608269
"Guanine","171016_Smp_IL2DMBnoBT_2",35048955.9924979
"Guanine","171016_Smp_IL2DMBnoBT_3",12982735.6946571
"Guanine","171016_Smp_IL2DSW_1",13125233.5780255
"Guanine","171016_Smp_IL2DSW_2",16274105.5752674
"Guanine","171016_Smp_IL2DSW_3",20321887.1408458
"Guanine","171016_Smp_IL2noBT_1",10331852.394765
"Guanine","171016_Smp_IL2noBT_2",23286642.8989982
"Guanine","171016_Smp_IL2noBT_3",8006254.37953897
"Guanine","171016_Smp_IL2WBT_1",5271197.72803229
"Guanine","171016_Smp_IL2WBT_2",6129511.53750978
"Guanine","171016_Smp_IL2WBT_3",4907748.61470178
"Guanine","171016_Smp_IL2IT0_1",3046132.64624235
"Guanine","171016_Smp_IL2IT0_2",4520642.96151115
"Guanine","171016_Smp_IL2IT0_3",4551589.19618527
"Guanine","171023_Smp_IL2Control5um_1",74924454.553792
"Guanine","171023_Smp_IL2Control5um_2",104346709.895331
"Guanine","171023_Smp_IL2Control5um_3",206246824.34009
"Guanine","171023_Smp_IL2DMB5um_1",130443078.651934
"Guanine","171023_Smp_IL2DMB5um_2",112647894.367322
"Guanine","171023_Smp_IL2DMB5um_3",131473777.76506
"Guanine","171023_Smp_IL2DMBnoBT5um_1",406947542.473722
"Guanine","171023_Smp_IL2DMBnoBT5um_2",558801583.227376
"Guanine","171023_Smp_IL2DMBnoBT5um_3",480343486.199132
"Guanine","171023_Smp_IL2DSW5um_1",486653043.471713
"Guanine","171023_Smp_IL2DSW5um_2",426469558.54177
"Guanine","171023_Smp_IL2DSW5um_3",542015931.724972
"Guanine","171023_Smp_IL2noBT5um_1",528083910.827505
"Guanine","171023_Smp_IL2noBT5um_2",479736655.505778
"Guanine","171023_Smp_IL2noBT5um_3",495670776.396001
"Guanine","171023_Smp_IL2WBT5um_1",92466512.6555361
"Guanine","171023_Smp_IL2WBT5um_2",103908320.260688
"Guanine","171023_Smp_IL2WBT5um_3",67303627.9448655
"Guanine","171023_Smp_IL2IT05um_1",142771677.172671
"Guanine","171023_Smp_IL2IT05um_2",184665459.315335
"Guanine","171023_Smp_IL2IT05um_3",196457481.143325
"Guanosine","171002_Smp_IL1Control_1",146766.193548387
"Guanosine","171002_Smp_IL1Control_2",295485.677419355
"Guanosine","171002_Smp_IL1Control_3",253407.612903226
"Guanosine","171002_Smp_IL1DMB_1",26896.0967741935
"Guanosine","171002_Smp_IL1DMB_2",87283.4516129032
"Guanosine","171002_Smp_IL1DMB_3",182832.838709677
"Guanosine","171002_Smp_IL1DMBnoBT_1",233411.64516129
"Guanosine","171002_Smp_IL1DMBnoBT_2",455362.677419355
"Guanosine","171002_Smp_IL1DSW_1",404499.483870968
"Guanosine","171002_Smp_IL1DSW_3",740443.903225806
"Guanosine","171002_Smp_IL1noBT_1",943330.709677419
"Guanosine","171002_Smp_IL1noBT_2",770689.967741935
"Guanosine","171002_Smp_IL1noBT_3",598805.096774193
"Guanosine","171002_Smp_IL1WBT_1",135112.870967742
"Guanosine","171002_Smp_IL1WBT_2",169880.129032258
"Guanosine","171002_Smp_IL1WBT_3",1187026.12903226
"Guanosine","171002_Smp_IL1IT0_1",67946.064516129
"Guanosine","171002_Smp_IL1IT0_2",63791.5806451613
"Guanosine","171002_Smp_IL1IT0_3",67760.8387096774
"Guanosine","171009_Smp_IL1Control5um_1",3280085.22580645
"Guanosine","171009_Smp_IL1Control5um_2",2219769.4516129
"Guanosine","171009_Smp_IL1Control5um_3",3116543
"Guanosine","171009_Smp_IL1DMB5um_1",2518289.83870968
"Guanosine","171009_Smp_IL1DMB5um_2",2164251.29032258
"Guanosine","171009_Smp_IL1DMB5um_3",2891024.96774194
"Guanosine","171009_Smp_IL1DMBnoBT5um_1",7452408.77419355
"Guanosine","171009_Smp_IL1DMBnoBT5um_2",4514981
"Guanosine","171009_Smp_IL1DMBnoBT5um_3",5619200.90322581
"Guanosine","171009_Smp_IL1DSW5um_1",4468929.93548387
"Guanosine","171009_Smp_IL1DSW5um_2",6284755.58064516
"Guanosine","171009_Smp_IL1DSW5um_3",9330194.32258064
"Guanosine","171009_Smp_IL1noBT5um_1",5344099.41935484
"Guanosine","171009_Smp_IL1noBT5um_2",4085262.74193548
"Guanosine","171009_Smp_IL1noBT5um_3",8195542.19354839
"Guanosine","171009_Smp_IL1WBT5um_1",982213.161290323
"Guanosine","171009_Smp_IL1WBT5um_2",1265340.16129032
"Guanosine","171009_Smp_IL1WBT5um_3",1117282.06451613
"Guanosine","171009_Smp_IL1IT05um_1",527276.129032258
"Guanosine","171009_Smp_IL1IT05um_2",77316.8064516129
"Guanosine","171009_Smp_IL1IT05um_3",723535.967741935
"Guanosine","171016_Smp_IL2Control_1",4834.58064516129
"Guanosine","171016_Smp_IL2Control_2",23454.4516129032
"Guanosine","171016_Smp_IL2Control_3",155144.387096774
"Guanosine","171016_Smp_IL2DMB_1",89315.3225806452
"Guanosine","171016_Smp_IL2DMB_2",59174.0322580645
"Guanosine","171016_Smp_IL2DMB_3",21299.0967741935
"Guanosine","171016_Smp_IL2DMBnoBT_1",61834.5483870968
"Guanosine","171016_Smp_IL2DMBnoBT_2",373736.096774194
"Guanosine","171016_Smp_IL2DMBnoBT_3",237536.193548387
"Guanosine","171016_Smp_IL2DSW_1",90960.8387096774
"Guanosine","171016_Smp_IL2DSW_2",506977.064516129
"Guanosine","171016_Smp_IL2DSW_3",429780
"Guanosine","171016_Smp_IL2noBT_1",133492.612903226
"Guanosine","171016_Smp_IL2noBT_2",406333.032258064
"Guanosine","171016_Smp_IL2noBT_3",27231
"Guanosine","171016_Smp_IL2WBT_1",75611.4193548387
"Guanosine","171016_Smp_IL2WBT_2",53788.4516129032
"Guanosine","171016_Smp_IL2WBT_3",43263.3225806452
"Guanosine","171016_Smp_IL2IT0_1",NA
"Guanosine","171016_Smp_IL2IT0_2",5710.1935483871
"Guanosine","171016_Smp_IL2IT0_3",NA
"Guanosine","171023_Smp_IL2Control5um_1",1176361.61290323
"Guanosine","171023_Smp_IL2Control5um_2",2096758
"Guanosine","171023_Smp_IL2Control5um_3",2685169.87096774
"Guanosine","171023_Smp_IL2DMB5um_1",2221400
"Guanosine","171023_Smp_IL2DMB5um_2",1664156.58064516
"Guanosine","171023_Smp_IL2DMB5um_3",1459185.51612903
"Guanosine","171023_Smp_IL2DMBnoBT5um_1",2149940.25806452
"Guanosine","171023_Smp_IL2DMBnoBT5um_2",5889110.4516129
"Guanosine","171023_Smp_IL2DMBnoBT5um_3",4044254.87096774
"Guanosine","171023_Smp_IL2DSW5um_1",4725388.16129032
"Guanosine","171023_Smp_IL2DSW5um_2",6499732.58064516
"Guanosine","171023_Smp_IL2DSW5um_3",9820323.32258064
"Guanosine","171023_Smp_IL2noBT5um_1",3181049.29032258
"Guanosine","171023_Smp_IL2noBT5um_2",9671726.38709677
"Guanosine","171023_Smp_IL2noBT5um_3",2774499.22580645
"Guanosine","171023_Smp_IL2WBT5um_1",1140615.83870968
"Guanosine","171023_Smp_IL2WBT5um_2",1198186.4516129
"Guanosine","171023_Smp_IL2WBT5um_3",1292844.32258065
"Guanosine","171023_Smp_IL2IT05um_1",447113.580645161
"Guanosine","171023_Smp_IL2IT05um_2",622949.935483871
"Guanosine","171023_Smp_IL2IT05um_3",718591.935483871
"Histidine","171002_Smp_IL1Control_1",2056865.44707522
"Histidine","171002_Smp_IL1Control_2",1402990.00832713
"Histidine","171002_Smp_IL1Control_3",1238854.66812908
"Histidine","171002_Smp_IL1DMB_1",920417.302824613
"Histidine","171002_Smp_IL1DMB_2",1026019.50420914
"Histidine","171002_Smp_IL1DMB_3",1060050.87824864
"Histidine","171002_Smp_IL1DMBnoBT_1",1297448.25766164
"Histidine","171002_Smp_IL1DMBnoBT_2",1307504.72263943
"Histidine","171002_Smp_IL1DSW_1",1487064.08870416
